event_id,event_type,timestamp,source_person_id,target_person_id,phone_id,device_id,ip_id,account_id,location_id,amount,duration_seconds,direction,status,channel,transaction_type
EVT_006639,transaction,2025-01-11 09:08:49,PER_000001,PER_000061,,DEV_000106,IP_000103,ACC_000101,LOC_000029,100568.5,,outbound,completed,pos,payment
EVT_000172,sms,2025-01-11 09:44:24,PER_000057,PER_000046,PH_000057,,,,LOC_000030,,,internal,completed,pos,
EVT_002016,sms,2025-01-11 09:50:54,PER_000056,PER_000031,PH_000253,,,,LOC_000040,,,outbound,completed,atm,
EVT_000349,login,2025-01-11 10:03:55,PER_000093,,PH_000093,DEV_000041,IP_000078,,LOC_000116,,,,completed,pos,
EVT_003469,sms,2025-01-11 10:58:42,PER_000036,PER_000032,PH_000036,,,,LOC_000090,,,internal,completed,atm,
EVT_005824,transaction,2025-01-11 15:30:51,PER_000007,PER_000094,,DEV_000026,IP_000081,ACC_000007,LOC_000059,3863.03,,internal,completed,mobile_app,payment
EVT_007381,location_ping,2025-01-11 15:50:00,PER_000071,,,DEV_000091,,,LOC_000005,,,,completed,atm,
EVT_004313,sms,2025-01-11 16:06:52,PER_000045,PER_000048,PH_000185,,,,LOC_000004,,,outbound,completed,api,
EVT_005365,sms,2025-01-11 16:39:40,PER_000027,PER_000042,PH_000245,,,,LOC_000097,,,internal,completed,web,
EVT_004827,transaction,2025-01-11 20:22:48,PER_000087,PER_000027,,DEV_000075,IP_000104,ACC_000087,LOC_000099,2960.01,,internal,completed,api,p2p
EVT_000736,call,2025-01-11 20:51:24,PER_000093,PER_000012,PH_000142,,,,LOC_000071,,756.0,outbound,completed,ussd,
EVT_005155,login,2025-01-12 04:02:06,PER_000046,,PH_000046,DEV_000071,IP_000038,,LOC_000028,,,,completed,mobile_app,
EVT_005165,call,2025-01-12 05:57:13,PER_000018,PER_000062,PH_000018,,,,LOC_000001,,554.0,inbound,completed,api,
EVT_007173,location_ping,2025-01-12 07:44:57,PER_000024,,,DEV_000012,,,LOC_000083,,,,completed,api,
EVT_000068,sms,2025-01-12 08:37:32,PER_000018,PER_000024,PH_000018,,,,LOC_000001,,,outbound,completed,ussd,
EVT_007272,location_ping,2025-01-12 09:10:23,PER_000053,,,DEV_000085,,,LOC_000046,,,,completed,atm,
EVT_006705,sms,2025-01-12 09:34:01,PER_000034,PER_000039,PH_000128,,,,LOC_000075,,,inbound,completed,mobile_app,
EVT_003425,sms,2025-01-12 09:45:59,PER_000014,PER_000001,PH_000014,,,,LOC_000095,,,outbound,completed,atm,
EVT_004391,sms,2025-01-12 11:24:33,PER_000073,PER_000009,PH_000162,,,,LOC_000015,,,internal,completed,ussd,
EVT_005889,call,2025-01-12 11:29:06,PER_000059,PER_000060,PH_000059,,,,LOC_000071,,636.0,inbound,completed,mobile_app,
EVT_002259,transaction,2025-01-12 12:40:36,PER_000087,PER_000016,,DEV_000021,IP_000008,ACC_000087,LOC_000099,125832.97,,inbound,completed,web,transfer
EVT_001603,call,2025-01-12 13:30:59,PER_000018,PER_000042,PH_000018,,,,LOC_000001,,130.0,internal,completed,pos,
EVT_000522,sms,2025-01-12 13:35:25,PER_000039,PER_000045,PH_000039,,,,LOC_000002,,,outbound,completed,pos,
EVT_003365,login,2025-01-12 14:15:26,PER_000055,,PH_000191,DEV_000104,IP_000079,,LOC_000016,,,,completed,mobile_app,
EVT_000422,login,2025-01-12 14:21:27,PER_000002,,PH_000002,DEV_000054,IP_000004,,LOC_000032,,,,completed,web,
EVT_001442,sms,2025-01-12 15:14:12,PER_000002,PER_000027,PH_000114,,,,LOC_000032,,,inbound,completed,pos,
EVT_006651,login,2025-01-12 16:36:38,PER_000041,,PH_000041,DEV_000017,IP_000111,,LOC_000008,,,,completed,atm,
EVT_003863,location_ping,2025-01-12 18:33:07,PER_000050,,,DEV_000038,,,LOC_000018,,,,completed,ussd,
EVT_001271,login,2025-01-12 18:39:53,PER_000009,,PH_000009,DEV_000012,IP_000039,,LOC_000107,,,,completed,web,
EVT_005495,transaction,2025-01-12 18:42:44,PER_000001,PER_000040,,DEV_000022,IP_000106,ACC_000001,LOC_000029,45820.25,,outbound,completed,atm,transfer
EVT_000804,login,2025-01-12 19:20:39,PER_000094,,PH_000094,DEV_000022,IP_000073,,LOC_000060,,,,completed,atm,
EVT_000529,sms,2025-01-12 19:37:36,PER_000066,PER_000075,PH_000123,,,,LOC_000049,,,inbound,completed,mobile_app,
EVT_001822,transaction,2025-01-12 20:04:27,PER_000055,PER_000028,,DEV_000079,IP_000041,ACC_000055,LOC_000016,3910.69,,internal,completed,pos,withdrawal
EVT_006318,call,2025-01-12 21:08:27,PER_000050,PER_000042,PH_000261,,,,LOC_000058,,377.0,internal,completed,web,
EVT_005126,call,2025-01-13 06:48:53,PER_000080,PER_000098,PH_000080,,,,LOC_000074,,286.0,outbound,completed,web,
EVT_003941,login,2025-01-13 07:42:08,PER_000062,,PH_000152,DEV_000007,IP_000095,,LOC_000033,,,,completed,pos,
EVT_001944,sms,2025-01-13 08:35:23,PER_000077,PER_000054,PH_000271,,,,LOC_000035,,,outbound,completed,mobile_app,
EVT_006615,login,2025-01-13 10:14:19,PER_000097,,PH_000097,DEV_000045,IP_000096,,LOC_000071,,,,completed,web,
EVT_007205,call,2025-01-13 11:07:42,PER_000071,PER_000018,PH_000071,,,,LOC_000005,,240.0,outbound,completed,mobile_app,
EVT_007320,sms,2025-01-13 11:38:03,PER_000087,PER_000002,PH_000294,,,,LOC_000029,,,outbound,completed,ussd,
EVT_001251,location_ping,2025-01-13 11:48:04,PER_000062,,,DEV_000007,,,LOC_000033,,,,completed,web,
EVT_006877,login,2025-01-13 13:37:49,PER_000059,,PH_000059,DEV_000035,IP_000040,,LOC_000071,,,,completed,ussd,
EVT_003962,sms,2025-01-13 16:11:08,PER_000059,PER_000007,PH_000158,,,,LOC_000071,,,inbound,completed,ussd,
EVT_003868,transaction,2025-01-13 16:29:51,PER_000019,PER_000041,,DEV_000068,IP_000109,ACC_000019,LOC_000069,3719.93,,internal,completed,mobile_app,deposit
EVT_003535,login,2025-01-13 18:49:13,PER_000018,,PH_000018,DEV_000099,IP_000013,,LOC_000057,,,,completed,pos,
EVT_002770,transaction,2025-01-13 19:34:05,PER_000001,PER_000059,,DEV_000018,IP_000067,ACC_000101,LOC_000009,2013.58,,internal,completed,pos,p2p
EVT_005975,sms,2025-01-13 19:52:22,PER_000054,PER_000096,PH_000222,,,,LOC_000110,,,outbound,completed,atm,
EVT_000479,login,2025-01-14 06:04:40,PER_000002,,PH_000114,DEV_000049,IP_000044,,LOC_000051,,,,completed,web,
EVT_002302,call,2025-01-14 07:34:38,PER_000001,PER_000053,PH_000298,,,,LOC_000029,,91.0,inbound,completed,mobile_app,
EVT_002203,call,2025-01-14 07:56:10,PER_000042,PER_000018,PH_000042,,,,LOC_000060,,402.0,outbound,completed,ussd,
EVT_003790,call,2025-01-14 08:06:12,PER_000001,PER_000018,PH_000298,,,,LOC_000029,,557.0,outbound,completed,api,
EVT_000388,sms,2025-01-14 09:13:30,PER_000001,PER_000085,PH_000001,,,,LOC_000029,,,outbound,completed,ussd,
EVT_001619,call,2025-01-14 09:29:13,PER_000087,PER_000027,PH_000294,,,,LOC_000099,,1103.0,inbound,completed,api,
EVT_005856,sms,2025-01-14 09:36:31,PER_000001,PER_000057,PH_000298,,,,LOC_000029,,,outbound,completed,pos,
EVT_004638,location_ping,2025-01-14 11:15:54,PER_000087,,,DEV_000033,,,LOC_000099,,,,completed,api,
EVT_007125,transaction,2025-01-14 11:30:23,PER_000071,PER_000050,,DEV_000027,IP_000069,ACC_000071,LOC_000005,2493.55,,outbound,completed,mobile_app,p2p
EVT_005516,location_ping,2025-01-14 16:11:17,PER_000016,,,DEV_000053,,,LOC_000054,,,,completed,mobile_app,
EVT_001258,sms,2025-01-14 16:13:29,PER_000085,PER_000007,PH_000085,,,,LOC_000085,,,outbound,completed,pos,
EVT_003816,call,2025-01-14 16:17:16,PER_000084,PER_000075,PH_000084,,,,LOC_000043,,161.0,outbound,completed,api,
EVT_006427,sms,2025-01-14 16:30:52,PER_000042,PER_000018,PH_000042,,,,LOC_000060,,,outbound,completed,pos,
EVT_003363,transaction,2025-01-14 16:36:57,PER_000001,PER_000045,,DEV_000100,IP_000002,ACC_000101,LOC_000029,3184.89,,inbound,completed,api,withdrawal
EVT_005852,call,2025-01-14 17:27:34,PER_000018,PER_000087,PH_000018,,,,LOC_000001,,60.0,outbound,completed,atm,
EVT_003656,transaction,2025-01-14 17:39:16,PER_000050,PER_000018,,DEV_000073,IP_000063,ACC_000150,LOC_000058,465332.06,,outbound,completed,atm,payment
EVT_006723,login,2025-01-14 19:23:42,PER_000027,,PH_000245,DEV_000097,IP_000118,,LOC_000097,,,,completed,mobile_app,
EVT_007091,call,2025-01-14 22:32:47,PER_000061,PER_000099,PH_000061,,,,LOC_000062,,275.0,outbound,completed,api,
EVT_004006,location_ping,2025-01-15 03:58:14,PER_000088,,,DEV_000057,,,LOC_000060,,,,completed,web,
EVT_003722,login,2025-01-15 05:45:40,PER_000027,,PH_000245,DEV_000001,IP_000081,,LOC_000097,,,,completed,pos,
EVT_002425,login,2025-01-15 12:42:26,PER_000008,,PH_000135,DEV_000079,IP_000033,,LOC_000030,,,,completed,web,
EVT_000514,login,2025-01-15 13:10:59,PER_000014,,PH_000014,DEV_000116,IP_000050,,LOC_000050,,,,completed,atm,
EVT_007027,login,2025-01-15 14:05:46,PER_000043,,PH_000268,DEV_000001,IP_000001,,LOC_000110,,,,completed,mobile_app,
EVT_006581,sms,2025-01-15 14:25:50,PER_000002,PER_000087,PH_000114,,,,LOC_000032,,,internal,completed,web,
EVT_004081,location_ping,2025-01-15 14:27:56,PER_000033,,,DEV_000109,,,LOC_000022,,,,completed,web,
EVT_002260,call,2025-01-15 14:31:45,PER_000042,PER_000018,PH_000199,,,,LOC_000060,,122.0,inbound,completed,ussd,
EVT_005717,login,2025-01-15 15:21:45,PER_000020,,PH_000020,DEV_000095,IP_000095,,LOC_000056,,,,completed,api,
EVT_004417,location_ping,2025-01-15 17:04:28,PER_000009,,,DEV_000090,,,LOC_000107,,,,completed,ussd,
EVT_004606,transaction,2025-01-15 19:44:56,PER_000001,PER_000077,,DEV_000043,IP_000039,ACC_000101,LOC_000029,4157.44,,inbound,completed,ussd,withdrawal
EVT_000762,transaction,2025-01-15 22:39:57,PER_000005,PER_000093,,DEV_000091,IP_000095,ACC_000005,LOC_000017,266.38,,inbound,completed,web,transfer
EVT_004603,location_ping,2025-01-16 05:28:32,PER_000016,,,DEV_000040,,,LOC_000054,,,,completed,pos,
EVT_003626,location_ping,2025-01-16 07:19:13,PER_000024,,,DEV_000033,,,LOC_000083,,,,completed,ussd,
EVT_006451,login,2025-01-16 08:05:35,PER_000022,,PH_000022,DEV_000027,IP_000066,,LOC_000100,,,,completed,mobile_app,
EVT_003019,transaction,2025-01-16 09:53:14,PER_000077,PER_000063,,DEV_000028,IP_000045,ACC_000077,LOC_000035,711.52,,internal,completed,web,withdrawal
EVT_002367,login,2025-01-16 10:59:51,PER_000014,,PH_000014,DEV_000032,IP_000044,,LOC_000067,,,,completed,atm,
EVT_006845,call,2025-01-16 11:02:49,PER_000046,PER_000100,PH_000046,,,,LOC_000028,,18.0,internal,completed,pos,
EVT_005620,location_ping,2025-01-16 11:17:42,PER_000018,,,DEV_000025,,,LOC_000001,,,,completed,atm,
EVT_000628,sms,2025-01-16 13:20:08,PER_000015,PER_000030,PH_000015,,,,LOC_000054,,,outbound,completed,pos,
EVT_003318,call,2025-01-16 13:30:21,PER_000007,PER_000026,PH_000196,,,,LOC_000059,,1196.0,inbound,completed,atm,
EVT_000226,transaction,2025-01-16 14:21:24,PER_000059,PER_000082,,DEV_000074,IP_000078,ACC_000059,LOC_000071,1232.67,,inbound,completed,web,deposit
EVT_005077,location_ping,2025-01-16 15:04:06,PER_000001,,,DEV_000023,,,LOC_000029,,,,completed,api,
EVT_006638,sms,2025-01-16 16:06:10,PER_000016,PER_000027,PH_000016,,,,LOC_000054,,,internal,completed,atm,
EVT_007426,location_ping,2025-01-16 16:39:08,PER_000062,,,DEV_000087,,,LOC_000033,,,,completed,mobile_app,
EVT_007062,call,2025-01-16 17:33:25,PER_000060,PER_000051,PH_000060,,,,LOC_000091,,276.0,outbound,completed,api,
EVT_004937,sms,2025-01-16 17:38:19,PER_000018,PER_000024,PH_000018,,,,LOC_000001,,,outbound,completed,api,
EVT_002550,call,2025-01-16 18:04:11,PER_000002,PER_000047,PH_000114,,,,LOC_000072,,200.0,inbound,completed,web,
EVT_006492,transaction,2025-01-16 18:32:08,PER_000017,PER_000073,,DEV_000107,IP_000028,ACC_000017,LOC_000116,995.35,,outbound,completed,ussd,payment
EVT_007317,location_ping,2025-01-16 19:08:07,PER_000073,,,DEV_000067,,,LOC_000015,,,,completed,web,
EVT_002642,sms,2025-01-16 20:28:38,PER_000002,PER_000016,PH_000114,,,,LOC_000032,,,inbound,completed,api,
EVT_005867,transaction,2025-01-16 21:27:58,PER_000030,PER_000046,,DEV_000120,IP_000033,ACC_000030,LOC_000108,2885.35,,outbound,completed,ussd,payment
EVT_002651,transaction,2025-01-16 21:32:36,PER_000092,PER_000018,,DEV_000037,IP_000053,ACC_000092,LOC_000091,4198.5,,outbound,completed,atm,payment
EVT_007155,sms,2025-01-16 22:03:04,PER_000073,PER_000002,PH_000116,,,,LOC_000015,,,outbound,completed,mobile_app,
EVT_001118,call,2025-01-17 05:48:00,PER_000044,PER_000004,PH_000044,,,,LOC_000032,,181.0,internal,completed,mobile_app,
EVT_001241,transaction,2025-01-17 12:15:03,PER_000029,PER_000016,,DEV_000079,IP_000047,ACC_000129,LOC_000073,1913.0,,inbound,completed,api,deposit
EVT_004011,sms,2025-01-17 12:25:59,PER_000019,PER_000071,PH_000019,,,,LOC_000069,,,internal,completed,ussd,
EVT_000255,location_ping,2025-01-17 13:21:05,PER_000018,,,DEV_000077,,,LOC_000001,,,,completed,pos,
EVT_007012,transaction,2025-01-17 13:49:51,PER_000059,PER_000007,,DEV_000109,IP_000061,ACC_000059,LOC_000071,132594.33,,inbound,completed,pos,transfer
EVT_004977,transaction,2025-01-17 16:05:10,PER_000062,PER_000078,,DEV_000033,IP_000031,ACC_000062,LOC_000068,1982.26,,internal,completed,pos,payment
EVT_004812,transaction,2025-01-17 17:50:03,PER_000024,PER_000018,,DEV_000031,IP_000070,ACC_000024,LOC_000083,861.43,,internal,completed,pos,deposit
EVT_000935,location_ping,2025-01-17 18:08:55,PER_000043,,,DEV_000001,,,LOC_000110,,,,completed,web,
EVT_006149,call,2025-01-17 18:13:35,PER_000073,PER_000020,PH_000073,,,,LOC_000015,,277.0,outbound,completed,atm,
EVT_006668,call,2025-01-17 19:16:01,PER_000060,PER_000088,PH_000060,,,,LOC_000014,,1103.0,outbound,completed,pos,
EVT_002488,transaction,2025-01-17 21:34:07,PER_000053,PER_000009,,DEV_000053,IP_000103,ACC_000053,LOC_000097,3675.87,,outbound,completed,web,deposit
EVT_003123,transaction,2025-01-17 21:42:52,PER_000090,PER_000024,,DEV_000117,IP_000009,ACC_000090,LOC_000027,1030.56,,internal,completed,api,payment
EVT_004543,transaction,2025-01-18 01:12:58,PER_000005,PER_000041,,DEV_000014,IP_000112,ACC_000005,LOC_000100,4047.59,,outbound,completed,atm,payment
EVT_005114,call,2025-01-18 07:28:47,PER_000071,PER_000064,PH_000071,,,,LOC_000005,,867.0,outbound,completed,pos,
EVT_006362,transaction,2025-01-18 07:56:52,PER_000024,PER_000098,,DEV_000084,IP_000064,ACC_000124,LOC_000083,262877.19,,internal,completed,web,deposit
EVT_005175,call,2025-01-18 07:58:37,PER_000062,PER_000017,PH_000152,,,,LOC_000033,,23.0,inbound,completed,api,
EVT_005228,login,2025-01-18 10:11:23,PER_000073,,PH_000244,DEV_000102,IP_000071,,LOC_000015,,,,completed,atm,
EVT_004949,call,2025-01-18 11:57:44,PER_000019,PER_000089,PH_000019,,,,LOC_000069,,472.0,outbound,completed,api,
EVT_005752,transaction,2025-01-18 12:56:14,PER_000100,PER_000065,,DEV_000039,IP_000062,ACC_000100,LOC_000108,837.1,,internal,completed,ussd,deposit
EVT_006745,sms,2025-01-18 13:17:13,PER_000089,PER_000005,PH_000089,,,,LOC_000047,,,outbound,completed,pos,
EVT_004767,call,2025-01-18 14:18:26,PER_000001,PER_000071,PH_000298,,,,LOC_000029,,1092.0,outbound,completed,web,
EVT_003038,call,2025-01-18 14:28:13,PER_000093,PER_000067,PH_000262,,,,LOC_000071,,647.0,outbound,completed,api,
EVT_003120,login,2025-01-18 15:09:47,PER_000022,,PH_000022,DEV_000040,IP_000032,,LOC_000051,,,,completed,api,
EVT_000167,sms,2025-01-18 15:12:29,PER_000057,PER_000096,PH_000057,,,,LOC_000030,,,inbound,completed,api,
EVT_002154,location_ping,2025-01-18 15:17:00,PER_000082,,,DEV_000026,,,LOC_000082,,,,completed,web,
EVT_003801,transaction,2025-01-18 15:17:26,PER_000090,PER_000021,,DEV_000026,IP_000083,ACC_000090,LOC_000027,2494.38,,outbound,completed,atm,deposit
EVT_004752,call,2025-01-18 15:36:01,PER_000087,PER_000050,PH_000087,,,,LOC_000099,,871.0,internal,completed,mobile_app,
EVT_005502,transaction,2025-01-18 16:40:59,PER_000049,PER_000082,,DEV_000002,IP_000002,ACC_000149,LOC_000072,1679.41,,outbound,completed,web,p2p
EVT_001397,sms,2025-01-18 17:12:07,PER_000064,PER_000026,PH_000267,,,,LOC_000020,,,inbound,completed,ussd,
EVT_000739,sms,2025-01-18 17:17:47,PER_000024,PER_000087,PH_000024,,,,LOC_000083,,,outbound,completed,atm,
EVT_006441,login,2025-01-18 18:49:32,PER_000001,,PH_000298,DEV_000116,IP_000117,,LOC_000040,,,,completed,mobile_app,
EVT_006033,location_ping,2025-01-18 19:58:01,PER_000028,,,DEV_000032,,,LOC_000003,,,,completed,mobile_app,
EVT_005642,location_ping,2025-01-18 20:59:56,PER_000073,,,DEV_000031,,,LOC_000015,,,,completed,pos,
EVT_003248,transaction,2025-01-19 01:54:16,PER_000073,PER_000034,,DEV_000048,IP_000024,ACC_000073,LOC_000015,658.3,,internal,completed,atm,p2p
EVT_003752,call,2025-01-19 04:45:44,PER_000013,PER_000055,PH_000013,,,,LOC_000041,,1049.0,outbound,completed,api,
EVT_000738,call,2025-01-19 04:54:01,PER_000032,PER_000098,PH_000165,,,,LOC_000028,,594.0,outbound,completed,web,
EVT_006352,sms,2025-01-19 06:04:54,PER_000016,PER_000042,PH_000016,,,,LOC_000054,,,outbound,completed,pos,
EVT_004223,transaction,2025-01-19 08:39:47,PER_000028,PER_000033,,DEV_000095,IP_000097,ACC_000028,LOC_000003,903.47,,outbound,completed,api,payment
EVT_004317,location_ping,2025-01-19 08:55:29,PER_000050,,,DEV_000077,,,LOC_000058,,,,completed,ussd,
EVT_006434,login,2025-01-19 09:05:26,PER_000043,,PH_000043,DEV_000001,IP_000001,,LOC_000110,,,,completed,api,
EVT_000813,location_ping,2025-01-19 09:48:08,PER_000027,,,DEV_000067,,,LOC_000097,,,,completed,atm,
EVT_003247,login,2025-01-19 09:57:17,PER_000013,,PH_000013,DEV_000049,IP_000106,,LOC_000041,,,,completed,atm,
EVT_003100,login,2025-01-19 13:17:48,PER_000058,,PH_000058,DEV_000074,IP_000054,,LOC_000091,,,,completed,ussd,
EVT_003758,transaction,2025-01-19 13:21:42,PER_000062,PER_000097,,DEV_000028,IP_000098,ACC_000062,LOC_000033,3839.58,,internal,completed,pos,deposit
EVT_002164,location_ping,2025-01-19 13:30:01,PER_000042,,,DEV_000042,,,LOC_000060,,,,completed,api,
EVT_005657,login,2025-01-19 13:33:04,PER_000042,,PH_000199,DEV_000009,IP_000089,,LOC_000101,,,,completed,pos,
EVT_005485,call,2025-01-19 14:46:54,PER_000059,PER_000081,PH_000137,,,,LOC_000071,,379.0,inbound,completed,atm,
EVT_000770,sms,2025-01-19 14:53:37,PER_000087,PER_000027,PH_000087,,,,LOC_000099,,,inbound,completed,api,
EVT_000549,location_ping,2025-01-19 14:59:29,PER_000027,,,DEV_000008,,,LOC_000097,,,,completed,atm,
EVT_001850,login,2025-01-19 15:06:20,PER_000073,,PH_000073,DEV_000033,IP_000041,,LOC_000015,,,,completed,pos,
EVT_001104,call,2025-01-19 16:16:00,PER_000042,PER_000054,PH_000042,,,,LOC_000012,,258.0,outbound,completed,atm,
EVT_007342,location_ping,2025-01-19 17:56:20,PER_000062,,,DEV_000058,,,LOC_000033,,,,completed,api,
EVT_006231,sms,2025-01-19 18:02:22,PER_000001,PER_000061,PH_000001,,,,LOC_000029,,,internal,completed,pos,
EVT_000229,sms,2025-01-19 18:29:24,PER_000017,PER_000093,PH_000017,,,,LOC_000116,,,outbound,completed,ussd,
EVT_005725,login,2025-01-19 19:03:44,PER_000100,,PH_000251,DEV_000060,IP_000109,,LOC_000108,,,,completed,web,
EVT_004945,location_ping,2025-01-20 04:21:12,PER_000062,,,DEV_000070,,,LOC_000033,,,,completed,api,
EVT_005229,sms,2025-01-20 07:20:18,PER_000018,PER_000042,PH_000018,,,,LOC_000001,,,internal,completed,ussd,
EVT_001081,transaction,2025-01-20 07:54:06,PER_000050,PER_000018,,DEV_000090,IP_000034,ACC_000150,LOC_000036,1646.58,,inbound,completed,atm,transfer
EVT_003691,call,2025-01-20 11:24:03,PER_000061,PER_000051,PH_000061,,,,LOC_000062,,1103.0,internal,completed,pos,
EVT_003461,sms,2025-01-20 12:03:06,PER_000027,PER_000042,PH_000245,,,,LOC_000097,,,internal,completed,pos,
EVT_001402,login,2025-01-20 12:06:00,PER_000026,,PH_000176,DEV_000016,IP_000020,,LOC_000059,,,,completed,api,
EVT_005329,transaction,2025-01-20 13:53:00,PER_000065,PER_000037,,DEV_000009,IP_000104,ACC_000065,LOC_000101,2196.02,,internal,completed,api,p2p
EVT_004171,transaction,2025-01-20 14:36:49,PER_000052,PER_000009,,DEV_000026,IP_000115,ACC_000052,LOC_000047,3693.92,,inbound,completed,web,payment
EVT_001336,login,2025-01-20 14:47:27,PER_000070,,PH_000188,DEV_000025,IP_000076,,LOC_000033,,,,completed,atm,
EVT_004805,location_ping,2025-01-20 15:25:28,PER_000016,,,DEV_000039,,,LOC_000054,,,,completed,web,
EVT_005970,transaction,2025-01-20 15:56:39,PER_000011,PER_000060,,DEV_000105,IP_000040,ACC_000011,LOC_000037,1145.39,,outbound,completed,web,payment
EVT_005477,transaction,2025-01-20 18:51:47,PER_000004,PER_000090,,DEV_000101,IP_000014,ACC_000104,LOC_000052,3429.66,,outbound,completed,ussd,payment
EVT_000047,login,2025-01-20 22:25:56,PER_000089,,PH_000282,DEV_000089,IP_000031,,LOC_000047,,,,completed,atm,
EVT_003111,transaction,2025-01-21 04:28:49,PER_000073,PER_000079,,DEV_000021,IP_000075,ACC_000073,LOC_000015,4044.21,,outbound,completed,mobile_app,p2p
EVT_005424,login,2025-01-21 08:37:32,PER_000024,,PH_000024,DEV_000078,IP_000053,,LOC_000083,,,,completed,ussd,
EVT_005001,transaction,2025-01-21 12:03:17,PER_000002,PER_000013,,DEV_000094,IP_000052,ACC_000102,LOC_000032,2610.31,,inbound,completed,web,p2p
EVT_005665,transaction,2025-01-21 12:07:28,PER_000093,PER_000062,,DEV_000080,IP_000082,ACC_000093,LOC_000071,1674.87,,outbound,completed,ussd,withdrawal
EVT_002541,location_ping,2025-01-21 12:25:10,PER_000024,,,DEV_000008,,,LOC_000083,,,,completed,ussd,
EVT_000661,login,2025-01-21 13:13:18,PER_000002,,PH_000002,DEV_000007,IP_000063,,LOC_000032,,,,completed,atm,
EVT_007251,login,2025-01-21 15:11:04,PER_000027,,PH_000245,DEV_000105,IP_000101,,LOC_000097,,,,completed,atm,
EVT_000969,call,2025-01-21 15:12:37,PER_000071,PER_000005,PH_000071,,,,LOC_000005,,768.0,outbound,completed,api,
EVT_000179,location_ping,2025-01-21 17:46:04,PER_000035,,,DEV_000010,,,LOC_000013,,,,completed,api,
EVT_006749,transaction,2025-01-21 18:22:17,PER_000080,PER_000065,,DEV_000053,IP_000093,ACC_000080,LOC_000075,2639.8,,internal,completed,web,p2p
EVT_003212,location_ping,2025-01-21 19:40:49,PER_000059,,,DEV_000118,,,LOC_000071,,,,completed,atm,
EVT_003344,location_ping,2025-01-21 19:44:30,PER_000059,,,DEV_000095,,,LOC_000015,,,,completed,mobile_app,
EVT_003373,transaction,2025-01-21 20:15:04,PER_000054,PER_000014,,DEV_000071,IP_000060,ACC_000054,LOC_000030,445.06,,internal,completed,atm,deposit
