source_id,source_type,relationship_type,target_id,target_type,first_seen,last_seen,event_count,weight,metadata
PER_000091,Person,USES_PHONE,PH_000257,Phone,2025-07-01 06:19:53,2025-07-01 06:19:53,1,1.0,
PER_000091,Person,USES_PHONE,PH_000277,Phone,2025-10-13 15:18:09,2025-12-02 10:50:49,2,2.0,
PER_000091,Person,USES_PHONE,PH_000285,Phone,2025-09-07 06:03:15,2025-10-20 11:40:50,2,2.0,
PER_000091,Person,USES_PHONE,PH_000296,Phone,2025-01-31 15:49:48,2025-10-06 13:15:06,2,2.0,
PER_000092,Person,USES_PHONE,PH_000092,Phone,2025-02-26 03:31:24,2025-10-30 15:43:38,8,8.0,
PER_000092,Person,USES_PHONE,PH_000161,Phone,2025-01-29 12:12:34,2025-11-27 14:14:18,7,7.0,
PER_000093,Person,USES_PHONE,PH_000093,Phone,2025-01-03 03:43:02,2025-12-28 11:33:31,28,28.0,
PER_000093,Person,USES_PHONE,PH_000138,Phone,2025-01-08 10:12:43,2025-12-25 18:17:44,29,29.0,
PER_000093,Person,USES_PHONE,PH_000142,Phone,2025-01-07 16:50:44,2025-12-25 18:53:49,33,33.0,
PER_000093,Person,USES_PHONE,PH_000225,Phone,2025-01-01 19:03:26,2025-12-25 19:02:48,36,36.0,
PER_000093,Person,USES_PHONE,PH_000262,Phone,2025-01-01 08:48:18,2025-12-30 02:11:59,42,42.0,
PER_000094,Person,USES_PHONE,PH_000094,Phone,2025-01-01 15:06:21,2025-12-28 09:42:35,5,5.0,
PER_000094,Person,USES_PHONE,PH_000198,Phone,2025-01-09 16:41:04,2025-12-25 02:15:54,18,18.0,
PER_000095,Person,USES_PHONE,PH_000095,Phone,2025-01-05 16:55:39,2025-12-23 13:44:22,14,14.0,
PER_000096,Person,USES_PHONE,PH_000096,Phone,2025-02-22 11:52:37,2025-12-25 09:05:36,9,9.0,
PER_000096,Person,USES_PHONE,PH_000146,Phone,2025-02-15 19:02:06,2025-11-18 03:07:26,14,14.0,
PER_000097,Person,USES_PHONE,PH_000097,Phone,2025-01-13 10:14:19,2025-12-22 17:41:28,18,18.0,
PER_000098,Person,USES_PHONE,PH_000098,Phone,2025-01-24 12:53:22,2025-12-30 11:16:07,26,26.0,
PER_000099,Person,USES_PHONE,PH_000099,Phone,2025-05-01 00:02:38,2025-05-01 23:32:45,36,36.0,
PER_000099,Person,USES_PHONE,PH_000194,Phone,2025-05-01 00:18:25,2025-05-01 23:42:17,47,47.0,
PER_000099,Person,USES_PHONE,PH_000254,Phone,2025-05-01 00:15:05,2025-05-01 23:49:22,40,40.0,
PER_000099,Person,USES_PHONE,PH_000288,Phone,2025-05-01 00:00:55,2025-05-01 23:51:55,38,38.0,
PER_000100,Person,USES_PHONE,PH_000100,Phone,2025-05-01 21:53:57,2025-12-19 17:56:35,7,7.0,
PER_000100,Person,USES_PHONE,PH_000251,Phone,2025-01-19 19:03:44,2025-12-18 21:41:39,12,12.0,
PER_000001,Person,USES_DEVICE,DEV_000003,Device,2025-11-16 21:24:23,2025-11-16 21:24:23,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000004,Device,2025-01-25 10:34:39,2025-08-07 03:56:44,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000007,Device,2025-03-28 15:38:47,2025-12-31 12:14:21,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000008,Device,2025-01-25 14:15:12,2025-09-09 20:17:57,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000009,Device,2025-11-16 10:44:12,2025-11-16 10:44:12,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000011,Device,2025-11-15 17:22:19,2025-11-15 17:22:19,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000012,Device,2025-03-28 06:56:13,2025-10-06 12:20:55,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000013,Device,2025-12-20 15:37:53,2025-12-20 15:37:53,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000014,Device,2025-08-13 17:05:22,2025-09-22 11:21:37,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000015,Device,2025-03-14 06:50:49,2025-03-14 06:50:49,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000016,Device,2025-09-24 05:36:49,2025-09-24 05:36:49,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000017,Device,2025-02-08 05:29:53,2025-03-21 14:35:46,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000018,Device,2025-01-13 19:34:05,2025-03-20 12:34:24,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000019,Device,2025-01-07 06:42:29,2025-05-11 10:28:09,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000020,Device,2025-02-10 10:58:33,2025-12-24 19:11:36,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000021,Device,2025-12-09 08:02:51,2025-12-11 16:34:18,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000022,Device,2025-01-12 18:42:44,2025-12-19 16:53:33,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000023,Device,2025-01-16 15:04:06,2025-07-06 07:24:58,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000026,Device,2025-01-23 11:43:37,2025-01-23 11:43:37,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000027,Device,2025-08-05 06:05:09,2025-08-05 06:05:09,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000031,Device,2025-01-05 21:29:07,2025-12-02 19:45:38,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000032,Device,2025-07-31 12:46:10,2025-07-31 12:46:10,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000033,Device,2025-04-11 11:57:40,2025-04-11 11:57:40,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000034,Device,2025-04-16 19:32:39,2025-07-29 14:06:14,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000035,Device,2025-11-14 19:28:57,2025-11-21 09:14:58,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000036,Device,2025-07-01 10:40:28,2025-11-07 13:40:25,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000037,Device,2025-02-11 10:47:52,2025-09-12 16:16:32,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000040,Device,2025-02-23 02:07:54,2025-10-28 16:42:00,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000041,Device,2025-01-25 05:41:36,2025-06-11 04:29:35,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000042,Device,2025-05-07 19:14:40,2025-05-07 19:14:40,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000043,Device,2025-01-15 19:44:56,2025-03-18 20:00:40,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000044,Device,2025-10-18 17:57:48,2025-10-18 17:57:48,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000045,Device,2025-01-22 19:35:40,2025-05-26 21:46:53,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000046,Device,2025-05-18 05:15:01,2025-06-26 13:21:33,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000047,Device,2025-11-26 07:23:30,2025-11-26 07:23:30,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000052,Device,2025-04-21 07:37:15,2025-06-22 07:46:30,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000053,Device,2025-09-03 17:40:54,2025-11-19 11:10:03,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000054,Device,2025-03-04 05:59:42,2025-06-07 21:46:10,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000055,Device,2025-06-03 12:59:56,2025-10-03 19:56:41,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000057,Device,2025-03-19 03:05:43,2025-06-16 14:26:24,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000058,Device,2025-09-16 07:37:21,2025-09-16 07:37:21,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000059,Device,2025-05-17 16:02:31,2025-05-17 16:02:31,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000060,Device,2025-03-31 22:34:17,2025-03-31 22:34:17,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000062,Device,2025-03-06 17:51:03,2025-03-06 17:51:03,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000063,Device,2025-05-29 11:07:40,2025-05-29 11:07:40,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000064,Device,2025-03-22 08:18:01,2025-07-15 11:10:41,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000066,Device,2025-03-03 11:40:08,2025-07-31 20:07:51,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000067,Device,2025-04-05 20:16:17,2025-09-02 21:39:38,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000069,Device,2025-02-21 21:11:18,2025-08-11 08:31:58,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000070,Device,2025-09-21 13:13:06,2025-09-21 13:13:06,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000072,Device,2025-05-30 13:16:09,2025-10-09 08:42:38,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000073,Device,2025-06-26 12:12:50,2025-06-26 12:12:50,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000074,Device,2025-10-31 15:59:12,2025-10-31 15:59:12,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000075,Device,2025-04-15 09:17:19,2025-11-21 08:15:26,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000077,Device,2025-11-12 23:17:38,2025-11-12 23:17:38,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000078,Device,2025-07-25 08:16:59,2025-10-28 10:20:25,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000080,Device,2025-04-12 14:31:29,2025-12-05 11:13:47,5,5.0,
PER_000001,Person,USES_DEVICE,DEV_000081,Device,2025-07-10 18:04:35,2025-12-11 06:49:29,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000082,Device,2025-04-26 06:20:31,2025-12-25 22:22:50,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000083,Device,2025-04-28 11:25:41,2025-06-24 02:44:09,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000084,Device,2025-06-13 04:10:58,2025-06-13 04:10:58,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000085,Device,2025-07-10 14:03:44,2025-07-10 14:03:44,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000086,Device,2025-01-05 07:23:37,2025-03-14 13:49:31,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000087,Device,2025-03-02 06:13:51,2025-06-30 07:25:12,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000088,Device,2025-10-09 12:42:10,2025-11-18 06:16:53,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000089,Device,2025-08-22 15:24:08,2025-12-31 21:38:34,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000091,Device,2025-12-08 17:30:36,2025-12-08 17:30:36,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000092,Device,2025-09-07 21:58:31,2025-12-10 15:00:16,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000093,Device,2025-10-12 11:47:23,2025-10-12 11:47:23,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000096,Device,2025-02-10 09:32:30,2025-09-23 18:24:15,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000097,Device,2025-04-28 16:37:21,2025-04-28 16:37:21,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000098,Device,2025-05-10 15:34:51,2025-12-20 06:48:28,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000099,Device,2025-01-02 09:36:03,2025-12-09 11:20:14,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000100,Device,2025-01-14 16:36:57,2025-01-24 16:11:28,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000101,Device,2025-02-23 08:33:13,2025-12-02 17:39:36,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000102,Device,2025-03-15 14:40:38,2025-03-15 14:40:38,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000103,Device,2025-04-20 21:55:46,2025-04-20 21:55:46,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000104,Device,2025-02-08 08:45:15,2025-02-28 14:59:55,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000105,Device,2025-06-28 07:15:35,2025-06-28 07:15:35,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000106,Device,2025-01-11 09:08:49,2025-01-11 09:08:49,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000107,Device,2025-02-24 20:36:45,2025-03-08 10:33:34,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000108,Device,2025-01-25 15:35:59,2025-04-14 12:05:04,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000109,Device,2025-02-20 08:00:58,2025-02-20 08:00:58,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000111,Device,2025-09-18 12:27:28,2025-09-18 12:27:28,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000112,Device,2025-05-10 11:30:02,2025-07-27 20:05:19,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000113,Device,2025-10-15 15:56:31,2025-10-15 15:56:31,1,1.0,
PER_000001,Person,USES_DEVICE,DEV_000115,Device,2025-05-09 18:49:28,2025-10-25 19:08:56,2,2.0,
PER_000001,Person,USES_DEVICE,DEV_000116,Device,2025-01-18 18:49:32,2025-11-01 06:26:42,4,4.0,
PER_000001,Person,USES_DEVICE,DEV_000118,Device,2025-02-20 19:18:38,2025-11-03 13:50:33,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000119,Device,2025-02-27 15:05:17,2025-09-09 19:11:29,3,3.0,
PER_000001,Person,USES_DEVICE,DEV_000120,Device,2025-07-27 08:47:21,2025-07-27 08:47:21,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000001,Device,2025-09-20 20:57:12,2025-09-20 20:57:12,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000003,Device,2025-02-02 13:05:50,2025-09-05 06:41:28,3,3.0,
PER_000002,Person,USES_DEVICE,DEV_000004,Device,2025-11-21 20:00:16,2025-11-21 20:00:16,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000007,Device,2025-01-21 13:13:18,2025-01-21 13:13:18,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000008,Device,2025-10-28 13:42:43,2025-10-28 13:42:43,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000009,Device,2025-03-26 17:13:15,2025-03-26 17:13:15,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000013,Device,2025-08-08 11:51:04,2025-08-18 15:24:43,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000014,Device,2025-11-01 10:22:14,2025-11-01 10:22:14,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000015,Device,2025-02-25 16:07:17,2025-02-25 16:07:17,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000017,Device,2025-09-13 13:46:45,2025-09-13 13:46:45,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000019,Device,2025-06-26 04:26:18,2025-12-21 08:28:55,3,3.0,
PER_000002,Person,USES_DEVICE,DEV_000021,Device,2025-03-07 17:11:04,2025-11-11 12:23:00,3,3.0,
PER_000002,Person,USES_DEVICE,DEV_000023,Device,2025-03-24 10:54:11,2025-03-24 10:54:11,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000024,Device,2025-12-11 20:46:50,2025-12-11 20:46:50,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000026,Device,2025-04-06 08:25:22,2025-04-06 08:25:22,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000027,Device,2025-03-29 21:10:05,2025-03-29 21:10:05,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000028,Device,2025-08-04 09:12:15,2025-09-03 09:04:46,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000029,Device,2025-08-13 14:35:14,2025-12-02 14:11:57,3,3.0,
PER_000002,Person,USES_DEVICE,DEV_000030,Device,2025-09-03 11:36:17,2025-09-03 11:36:17,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000031,Device,2025-04-22 12:08:22,2025-11-07 06:34:56,3,3.0,
PER_000002,Person,USES_DEVICE,DEV_000032,Device,2025-04-25 10:53:31,2025-04-25 10:53:31,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000033,Device,2025-05-08 15:18:11,2025-05-23 10:44:00,3,3.0,
PER_000002,Person,USES_DEVICE,DEV_000034,Device,2025-08-21 22:45:19,2025-11-20 06:45:43,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000035,Device,2025-07-19 13:28:57,2025-07-19 13:28:57,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000037,Device,2025-01-10 09:41:50,2025-01-10 09:41:50,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000039,Device,2025-03-16 18:16:44,2025-09-03 14:47:54,5,5.0,
PER_000002,Person,USES_DEVICE,DEV_000041,Device,2025-07-19 07:40:31,2025-07-19 07:40:31,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000042,Device,2025-02-23 14:41:54,2025-02-23 14:41:54,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000044,Device,2025-05-28 04:02:56,2025-05-28 04:02:56,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000045,Device,2025-01-04 18:03:15,2025-01-04 18:03:15,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000048,Device,2025-07-26 10:28:33,2025-07-26 10:28:33,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000049,Device,2025-01-14 06:04:40,2025-01-14 06:04:40,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000052,Device,2025-05-11 09:37:51,2025-05-11 09:37:51,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000054,Device,2025-01-12 14:21:27,2025-11-25 15:17:31,5,5.0,
PER_000002,Person,USES_DEVICE,DEV_000055,Device,2025-09-17 15:18:40,2025-09-17 15:18:40,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000056,Device,2025-02-12 16:00:03,2025-02-12 16:00:03,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000057,Device,2025-08-17 16:37:52,2025-08-17 16:37:52,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000058,Device,2025-02-10 07:23:29,2025-02-10 07:23:29,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000063,Device,2025-01-26 10:07:48,2025-12-14 19:48:14,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000064,Device,2025-06-07 20:05:44,2025-06-07 20:05:44,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000066,Device,2025-09-18 17:33:54,2025-09-18 17:33:54,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000068,Device,2025-06-14 14:19:46,2025-12-12 10:22:49,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000069,Device,2025-09-19 13:32:21,2025-12-06 13:46:32,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000070,Device,2025-05-31 05:21:13,2025-05-31 05:21:13,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000071,Device,2025-09-28 11:20:38,2025-09-28 11:20:38,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000072,Device,2025-11-24 09:47:17,2025-11-24 09:47:17,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000077,Device,2025-08-11 09:29:01,2025-11-15 10:49:28,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000078,Device,2025-06-27 13:10:48,2025-11-12 17:37:06,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000079,Device,2025-08-07 18:09:49,2025-08-07 18:09:49,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000080,Device,2025-03-24 14:00:25,2025-03-24 14:00:25,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000081,Device,2025-05-28 16:13:37,2025-05-28 16:13:37,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000082,Device,2025-02-24 22:44:43,2025-08-17 21:08:45,3,3.0,
PER_000002,Person,USES_DEVICE,DEV_000083,Device,2025-01-23 16:08:46,2025-01-23 16:08:46,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000084,Device,2025-06-07 09:21:02,2025-06-07 09:21:02,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000085,Device,2025-05-06 09:08:19,2025-05-06 09:08:19,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000087,Device,2025-10-07 06:57:12,2025-10-07 06:57:12,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000088,Device,2025-01-08 08:18:28,2025-01-08 08:18:28,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000089,Device,2025-05-21 16:05:13,2025-05-26 06:25:50,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000090,Device,2025-07-06 18:01:19,2025-11-09 14:38:55,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000091,Device,2025-04-09 06:25:40,2025-04-09 06:25:40,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000092,Device,2025-04-25 10:50:37,2025-04-25 10:50:37,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000093,Device,2025-03-20 14:15:08,2025-03-20 14:15:08,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000094,Device,2025-01-21 12:03:17,2025-07-22 11:51:10,3,3.0,
PER_000002,Person,USES_DEVICE,DEV_000096,Device,2025-11-23 07:50:04,2025-11-23 07:50:04,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000098,Device,2025-03-10 12:49:01,2025-03-10 12:49:01,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000099,Device,2025-04-09 15:51:37,2025-07-06 12:22:42,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000105,Device,2025-01-28 07:24:14,2025-06-08 21:53:41,2,2.0,
PER_000002,Person,USES_DEVICE,DEV_000107,Device,2025-12-15 09:51:54,2025-12-15 09:51:54,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000108,Device,2025-07-12 08:01:54,2025-07-12 08:01:54,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000109,Device,2025-06-30 10:39:31,2025-06-30 10:39:31,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000112,Device,2025-10-10 05:56:33,2025-10-10 05:56:33,1,1.0,
PER_000002,Person,USES_DEVICE,DEV_000120,Device,2025-04-02 17:16:10,2025-04-02 17:16:10,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000001,Device,2025-07-03 18:51:57,2025-07-03 18:51:57,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000003,Device,2025-11-22 04:08:47,2025-11-22 04:08:47,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000008,Device,2025-05-16 10:42:38,2025-05-16 10:42:38,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000014,Device,2025-11-11 09:43:56,2025-11-11 09:43:56,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000017,Device,2025-08-09 08:05:08,2025-08-09 08:05:08,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000028,Device,2025-08-02 10:14:56,2025-08-02 10:14:56,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000045,Device,2025-08-02 19:43:34,2025-08-02 19:43:34,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000048,Device,2025-09-25 10:17:06,2025-09-25 10:17:06,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000054,Device,2025-04-29 18:42:28,2025-04-29 18:42:28,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000056,Device,2025-01-01 16:32:54,2025-01-01 16:32:54,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000067,Device,2025-10-10 14:27:26,2025-10-10 14:27:26,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000076,Device,2025-07-24 05:05:09,2025-07-24 05:05:09,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000080,Device,2025-12-26 09:53:32,2025-12-26 09:53:32,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000083,Device,2025-12-04 11:44:17,2025-12-04 11:44:17,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000084,Device,2025-11-11 03:01:13,2025-11-11 03:01:13,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000088,Device,2025-05-17 14:46:24,2025-05-17 14:46:24,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000089,Device,2025-02-25 08:21:29,2025-02-25 08:21:29,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000091,Device,2025-11-29 16:24:14,2025-11-29 16:24:14,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000092,Device,2025-11-25 11:39:04,2025-11-25 11:39:04,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000098,Device,2025-12-30 15:10:50,2025-12-30 15:10:50,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000101,Device,2025-08-17 12:45:15,2025-08-17 12:45:15,1,1.0,
PER_000003,Person,USES_DEVICE,DEV_000114,Device,2025-02-14 11:16:16,2025-02-14 11:16:16,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000004,Device,2025-06-06 09:21:16,2025-06-06 09:21:16,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000005,Device,2025-02-13 11:42:36,2025-02-13 11:42:36,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000007,Device,2025-06-02 13:29:33,2025-06-02 13:29:33,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000019,Device,2025-08-29 11:34:18,2025-08-29 11:34:18,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000026,Device,2025-02-26 16:58:02,2025-07-06 17:31:13,2,2.0,
PER_000004,Person,USES_DEVICE,DEV_000034,Device,2025-09-26 09:48:05,2025-10-01 18:35:46,2,2.0,
PER_000004,Person,USES_DEVICE,DEV_000051,Device,2025-02-27 15:55:26,2025-06-30 16:10:44,2,2.0,
PER_000004,Person,USES_DEVICE,DEV_000076,Device,2025-02-17 14:58:42,2025-09-22 05:58:59,3,3.0,
PER_000004,Person,USES_DEVICE,DEV_000094,Device,2025-02-20 08:18:58,2025-10-24 15:42:25,2,2.0,
PER_000004,Person,USES_DEVICE,DEV_000098,Device,2025-07-20 07:13:11,2025-07-20 07:13:11,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000101,Device,2025-01-20 18:51:47,2025-01-20 18:51:47,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000104,Device,2025-03-22 04:55:23,2025-03-22 04:55:23,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000106,Device,2025-07-30 15:44:15,2025-07-30 15:44:15,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000108,Device,2025-05-21 13:26:36,2025-10-18 17:36:09,2,2.0,
PER_000004,Person,USES_DEVICE,DEV_000109,Device,2025-04-17 05:19:18,2025-04-17 05:19:18,1,1.0,
PER_000004,Person,USES_DEVICE,DEV_000112,Device,2025-03-20 12:15:11,2025-03-20 12:15:11,1,1.0,
PER_000005,Person,USES_DEVICE,DEV_000007,Device,2025-11-22 15:23:38,2025-11-22 15:23:38,1,1.0,
PER_000005,Person,USES_DEVICE,DEV_000009,Device,2025-09-08 23:01:11,2025-09-08 23:01:11,1,1.0,
PER_000005,Person,USES_DEVICE,DEV_000012,Device,2025-08-23 18:41:07,2025-08-23 18:41:07,1,1.0,
PER_000005,Person,USES_DEVICE,DEV_000014,Device,2025-01-18 01:12:58,2025-01-18 01:12:58,1,1.0,
